TimeStamp	2016-06-18 17:49:53
Model:	QCL Open Path N2O Analyzer
File Type:	txt
Instrument:	Princeton QCL N2O Sensor
Time	peak	2F_peak	1F_Intensity	DET_intensity	Pindex
35844593.933179	0.026483	0.049790	2.187613	6499.000000
35844594.033185	0.026505	0.049509	2.182406	6499.000000
35844594.133191	0.026511	0.049773	2.189827	6498.000000
35844594.233196	0.026882	0.050416	2.194754	6503.000000
35844594.333202	0.026537	0.049867	2.187282	6498.000000
35844594.433208	0.026342	0.049583	2.186982	6500.000000
35844594.533214	0.026597	0.049574	2.179025	6501.000000
35844594.633219	0.026494	0.049482	2.183653	6502.000000
35844594.733225	0.026984	0.050426	2.200762	6500.000000
35844594.833230	0.026743	0.050160	2.197855	6502.000000
35844594.933236	0.026493	0.050016	2.198108	6502.000000
35844595.033242	0.026737	0.050335	2.199420	6504.000000
35844595.133248	0.026639	0.050127	2.195042	6505.000000
35844595.233253	0.026675	0.049950	2.191109	6503.000000
35844595.333259	0.026729	0.050020	2.193985	6501.000000
35844595.433265	0.026575	0.049558	2.184440	6500.000000
35844595.533271	0.026784	0.049936	2.188363	6503.000000
35844595.633276	0.026663	0.049829	2.191354	6501.000000
35844595.733282	0.026651	0.049945	2.190440	6503.000000
35844595.833288	0.026925	0.050346	2.201992	6503.000000
35844595.933293	0.026757	0.049963	2.190968	6505.000000
35844596.033299	0.026915	0.050127	2.194899	6504.000000
35844596.133305	0.026875	0.050070	2.201480	6504.000000
35844596.233311	0.026530	0.049608	2.183048	6505.000000
35844596.333316	0.026779	0.050061	2.196062	6506.000000
35844596.433322	0.026771	0.049977	2.192593	6506.000000
35844596.533328	0.026822	0.049912	2.190461	6507.000000
35844596.633334	0.026546	0.049978	2.187257	6513.000000
35844596.733339	0.026653	0.049776	2.191283	6508.000000
35844596.833345	0.026679	0.049954	2.190349	6505.000000
35844596.934350	0.026738	0.050146	2.197160	6506.000000
35844597.033356	0.027036	0.050745	2.211759	6511.000000
35844597.133362	0.027016	0.050622	2.209153	6506.000000
35844597.233368	0.026963	0.050705	2.204988	6509.000000
